date,freight_rate,open,high,low,vol,change,freight_rate_outlier
2022-09-05,1133.0,"1,133.00","1,133.00","1,133.00",,4.33%,False
2022-09-06,1114.0,"1,114.00","1,114.00","1,114.00",,-1.68%,False
2022-09-07,1133.0,"1,133.00","1,133.00","1,133.00",,1.71%,False
2022-09-08,1178.0,"1,178.00","1,178.00","1,178.00",,3.97%,False
2022-09-09,1213.0,"1,213.00","1,213.00","1,213.00",,2.97%,False
2022-09-12,1256.0,"1,256.00","1,256.00","1,256.00",,3.54%,False
2022-09-13,1408.0,"1,408.00","1,408.00","1,408.00",,12.10%,False
2022-09-14,1595.0,"1,595.00","1,595.00","1,595.00",,13.28%,False
2022-09-15,1612.0,"1,612.00","1,612.00","1,612.00",,1.07%,False
2022-09-16,1553.0,"1,553.00","1,553.00","1,553.00",,-3.66%,False
2022-09-20,1729.0,"1,729.00","1,729.00","1,729.00",,11.33%,False
2022-09-21,1746.0,"1,746.00","1,746.00","1,746.00",,0.98%,False
2022-09-22,1720.0,"1,720.00","1,720.00","1,720.00",,-1.49%,False
2022-09-23,1816.0,"1,816.00","1,816.00","1,816.00",,5.58%,False
2022-09-26,1813.0,"1,813.00","1,813.00","1,813.00",,-0.17%,False
2022-09-27,1807.0,"1,807.00","1,807.00","1,807.00",,-0.33%,False
2022-09-28,1799.0,"1,799.00","1,799.00","1,799.00",,-0.44%,False
2022-09-29,1757.0,"1,757.00","1,757.00","1,757.00",,-2.33%,False
2022-09-30,1760.0,"1,760.00","1,760.00","1,760.00",,0.17%,False
2022-10-03,1788.0,"1,788.00","1,788.00","1,788.00",,1.59%,False
2022-10-04,1865.0,"1,865.00","1,865.00","1,865.00",,4.31%,False
2022-10-05,1996.0,"1,996.00","1,996.00","1,996.00",,7.02%,False
2022-10-06,1992.0,"1,992.00","1,992.00","1,992.00",,-0.20%,False
2022-10-07,1961.0,"1,961.00","1,961.00","1,961.00",,-1.56%,False
2022-10-10,1944.0,"1,944.00","1,944.00","1,944.00",,-0.87%,False
2022-10-11,1904.0,"1,904.00","1,904.00","1,904.00",,-2.06%,False
2022-10-12,1873.0,"1,873.00","1,873.00","1,873.00",,-1.63%,False
2022-10-13,1818.0,"1,818.00","1,818.00","1,818.00",,-2.94%,False
2022-10-14,1838.0,"1,838.00","1,838.00","1,838.00",,1.10%,False
2022-10-17,1843.0,"1,843.00","1,843.00","1,843.00",,0.27%,False
2022-10-18,1875.0,"1,875.00","1,875.00","1,875.00",,1.74%,False
2022-10-19,1871.0,"1,871.00","1,871.00","1,871.00",,-0.21%,False
2022-10-20,1837.0,"1,837.00","1,837.00","1,837.00",,-1.82%,False
2022-10-21,1819.0,"1,819.00","1,819.00","1,819.00",,-0.98%,False
2022-10-24,1797.0,"1,797.00","1,797.00","1,797.00",,-1.21%,False
2022-10-25,1755.0,"1,755.00","1,755.00","1,755.00",,-2.34%,False
2022-10-26,1706.0,"1,706.00","1,706.00","1,706.00",,-2.79%,False
2022-10-27,1612.0,"1,612.00","1,612.00","1,612.00",,-5.51%,False
2022-10-28,1534.0,"1,534.00","1,534.00","1,534.00",,-4.84%,False
2022-10-31,1463.0,"1,463.00","1,463.00","1,463.00",,-4.63%,False
2022-11-01,1377.0,"1,377.00","1,377.00","1,377.00",,-5.88%,False
2022-11-02,1321.0,"1,321.00","1,321.00","1,321.00",,-4.07%,False
2022-11-03,1290.0,"1,290.00","1,290.00","1,290.00",,-2.35%,False
2022-11-04,1323.0,"1,323.00","1,323.00","1,323.00",,2.56%,False
2022-11-07,1337.0,"1,337.00","1,337.00","1,337.00",,1.06%,False
2022-11-08,1356.0,"1,356.00","1,356.00","1,356.00",,1.42%,False
2022-11-09,1393.0,"1,393.00","1,393.00","1,393.00",,2.73%,False
2022-11-10,1390.0,"1,390.00","1,390.00","1,390.00",,-0.22%,False
2022-11-11,1355.0,"1,355.00","1,355.00","1,355.00",,-2.52%,False
2022-11-14,1325.0,"1,325.00","1,325.00","1,325.00",,-2.21%,False
2022-11-15,1300.0,"1,300.00","1,300.00","1,300.00",,-1.89%,False
2022-11-16,1288.0,"1,288.00","1,288.00","1,288.00",,-0.92%,False
2022-11-17,1228.0,"1,228.00","1,228.00","1,228.00",,-4.66%,False
2022-11-18,1189.0,"1,189.00","1,189.00","1,189.00",,-3.18%,False
2022-11-21,1177.0,"1,177.00","1,177.00","1,177.00",,-1.01%,False
2022-11-22,1149.0,"1,149.00","1,149.00","1,149.00",,-2.38%,False
2022-11-23,1184.0,"1,184.00","1,184.00","1,184.00",,3.05%,False
2022-11-24,1242.0,"1,242.00","1,242.00","1,242.00",,4.90%,False
2022-11-25,1324.0,"1,324.00","1,324.00","1,324.00",,6.60%,False
2022-11-28,1347.0,"1,347.00","1,347.00","1,347.00",,1.74%,False
2022-11-29,1327.0,"1,327.00","1,327.00","1,327.00",,-1.48%,False
2022-11-30,1355.0,"1,355.00","1,355.00","1,355.00",,2.11%,False
2022-12-01,1338.0,"1,338.00","1,338.00","1,338.00",,-1.25%,False
2022-12-02,1324.0,"1,324.00","1,324.00","1,324.00",,-1.05%,False
2022-12-05,1323.0,"1,323.00","1,323.00","1,323.00",,-0.08%,False
2022-12-06,1340.0,"1,340.00","1,340.00","1,340.00",,1.28%,False
2022-12-07,1373.0,"1,373.00","1,373.00","1,373.00",,2.46%,False
2022-12-08,1385.0,"1,385.00","1,385.00","1,385.00",,0.87%,False
2022-12-09,1386.0,0.00,0.00,0.00,,0.07%,False
2022-12-12,1361.0,"1,361.00","1,361.00","1,361.00",,-1.80%,False
2022-12-13,1357.0,"1,357.00","1,357.00","1,357.00",,-0.29%,False
2022-12-14,1401.0,"1,401.00","1,401.00","1,401.00",,3.24%,False
2022-12-15,1528.0,"1,528.00","1,528.00","1,528.00",,9.06%,False
2022-12-16,1560.0,"1,560.00","1,560.00","1,560.00",,2.09%,False
2022-12-19,1548.0,"1,548.00","1,548.00","1,548.00",,-0.77%,False
2022-12-20,1596.0,"1,596.00","1,596.00","1,596.00",,3.10%,False
2022-12-21,1723.0,"1,723.00","1,723.00","1,723.00",,7.96%,False
2022-12-22,1650.0,"1,650.00","1,650.00","1,650.00",,-4.24%,False
2022-12-23,1515.0,"1,515.00","1,515.00","1,515.00",,-8.18%,False
2023-01-03,1250.0,"1,250.00","1,250.00","1,250.00",,-17.49%,False
2023-01-04,1176.0,"1,176.00","1,176.00","1,176.00",,-5.92%,False
2023-01-05,1146.0,"1,146.00","1,146.00","1,146.00",,-2.55%,False
2023-01-06,1130.0,"1,130.00","1,130.00","1,130.00",,-1.40%,False
2023-01-09,1139.0,"1,139.00","1,139.00","1,139.00",,0.80%,False
2023-01-10,1096.0,"1,096.00","1,096.00","1,096.00",,-3.78%,False
2023-01-11,1043.0,"1,043.00","1,043.00","1,043.00",,-4.84%,False
2023-01-12,976.0,976.00,976.00,976.00,,-6.42%,False
2023-01-13,946.0,946.00,946.00,946.00,,-3.07%,False
2023-01-16,946.0,946.00,946.00,946.00,,0.00%,False
2023-01-17,921.0,921.00,921.00,921.00,,-2.64%,False
2023-01-18,874.0,874.00,874.00,874.00,,-5.10%,False
2023-01-19,801.0,801.00,801.00,801.00,,-8.35%,False
2023-01-20,763.0,763.00,763.00,763.00,,-4.74%,False
2023-01-23,740.0,740.00,740.00,740.00,,-3.01%,False
2023-01-24,721.0,721.00,721.00,721.00,,-2.57%,False
2023-01-25,703.0,703.00,703.00,703.00,,-2.50%,False
2023-01-26,677.0,677.00,677.00,677.00,,-3.70%,False
2023-01-27,676.0,676.00,676.00,676.00,,-0.15%,False
2023-01-30,680.0,680.00,680.00,680.00,,0.59%,False
2023-01-31,681.0,681.00,681.00,681.00,,0.15%,False
2023-02-01,668.0,668.00,668.00,668.00,,-1.91%,False
2023-02-02,640.0,640.00,640.00,640.00,,-4.19%,False
2023-02-03,621.0,621.00,621.00,621.00,,-2.97%,False
2023-02-06,608.0,608.00,608.00,608.00,,-2.09%,False
2023-02-07,601.0,601.00,601.00,601.00,,-1.15%,False
2023-02-08,603.0,603.00,603.00,603.00,,0.33%,False
2023-02-09,592.0,592.00,592.00,592.00,,-1.82%,False
2023-02-10,602.0,602.00,602.00,602.00,,1.69%,False
2023-02-13,616.0,616.00,616.00,616.00,,2.33%,False
2023-02-14,563.0,563.00,563.00,563.00,,-8.60%,False
2023-02-15,541.0,541.00,541.00,541.00,,-3.91%,False
2023-02-16,530.0,530.00,530.00,530.00,,-2.03%,False
2023-02-17,538.0,538.00,538.00,538.00,,1.51%,False
2023-02-20,552.0,552.00,552.00,552.00,,2.60%,False
2023-02-21,594.0,594.00,594.00,594.00,,7.61%,False
2023-02-22,674.0,674.00,674.00,674.00,,13.47%,False
2023-02-23,816.0,816.00,816.00,816.00,,21.07%,False
2023-02-24,883.0,883.00,883.00,883.00,,8.21%,False
2023-02-27,935.0,935.00,935.00,935.00,,5.89%,False
2023-02-28,990.0,990.00,990.00,990.00,,5.88%,False
2023-03-01,1099.0,"1,099.00","1,099.00","1,099.00",,11.01%,False
2023-03-02,1145.0,"1,145.00","1,145.00","1,145.00",,4.19%,False
2023-03-03,1211.0,"1,211.00","1,211.00","1,211.00",,5.76%,False
2023-03-06,1258.0,"1,258.00","1,258.00","1,258.00",,3.88%,False
2023-03-07,1298.0,"1,298.00","1,298.00","1,298.00",,3.18%,False
2023-03-08,1327.0,"1,327.00","1,327.00","1,327.00",,2.23%,False
2023-03-09,1379.0,"1,379.00","1,379.00","1,379.00",,3.92%,False
2023-03-10,1424.0,"1,424.00","1,424.00","1,424.00",,3.26%,False
2023-03-13,1465.0,"1,465.00","1,465.00","1,465.00",,2.88%,False
2023-03-14,1587.0,"1,587.00","1,587.00","1,587.00",,8.33%,False
2023-03-15,1603.0,"1,603.00","1,603.00","1,603.00",,1.01%,False
2023-03-16,1560.0,"1,560.00","1,560.00","1,560.00",,-2.68%,False
2023-03-17,1535.0,"1,535.00","1,535.00","1,535.00",,-1.60%,False
2023-03-20,1542.0,"1,542.00","1,542.00","1,542.00",,0.46%,False
2023-03-21,1512.0,"1,512.00","1,512.00","1,512.00",,-1.95%,False
2023-03-22,1456.0,"1,456.00","1,456.00","1,456.00",,-3.70%,False
2023-03-23,1484.0,"1,484.00","1,484.00","1,484.00",,1.92%,False
2023-03-24,1489.0,"1,489.00","1,489.00","1,489.00",,0.34%,False
2023-03-27,1456.0,"1,456.00","1,456.00","1,456.00",,-2.22%,False
2023-03-28,1402.0,"1,402.00","1,402.00","1,402.00",,-3.71%,False
2023-03-29,1407.0,"1,407.00","1,407.00","1,407.00",,0.36%,False
2023-03-30,1403.0,"1,403.00","1,403.00","1,403.00",,-0.28%,False
2023-03-31,1389.0,"1,389.00","1,389.00","1,389.00",,-1.00%,False
2023-04-03,1412.0,"1,412.00","1,412.00","1,412.00",,1.66%,False
2023-04-04,1473.0,"1,473.00","1,473.00","1,473.00",,4.32%,False
2023-04-05,1525.0,"1,525.00","1,525.00","1,525.00",,3.53%,False
2023-04-06,1560.0,"1,560.00","1,560.00","1,560.00",,2.30%,False
2023-04-11,1507.0,"1,507.00","1,507.00","1,507.00",,-3.40%,False
2023-04-12,1463.0,"1,463.00","1,463.00","1,463.00",,-2.92%,False
2023-04-13,1463.0,"1,463.00","1,463.00","1,463.00",,0.00%,False
2023-04-14,1435.0,"1,435.00","1,435.00","1,435.00",,-1.91%,False
2023-04-17,1412.0,"1,412.00","1,412.00","1,412.00",,-1.60%,False
2023-04-18,1368.0,"1,368.00","1,368.00","1,368.00",,-3.12%,False
2023-04-19,1372.0,"1,372.00","1,372.00","1,372.00",,0.29%,False
2023-04-20,1432.0,"1,432.00","1,432.00","1,432.00",,4.37%,False
2023-04-21,1504.0,"1,504.00","1,504.00","1,504.00",,5.03%,False
2023-04-24,1517.0,"1,517.00","1,517.00","1,517.00",,0.86%,False
2023-04-25,1510.0,"1,510.00","1,510.00","1,510.00",,-0.46%,False
2023-04-26,1536.0,"1,536.00","1,536.00","1,536.00",,1.72%,False
2023-04-27,1581.0,"1,581.00","1,581.00","1,581.00",,2.93%,False
2023-04-28,1576.0,"1,576.00","1,576.00","1,576.00",,-0.32%,False
2023-05-02,1552.0,"1,552.00","1,552.00","1,552.00",,-1.52%,False
2023-05-03,1558.0,"1,558.00","1,558.00","1,558.00",,0.39%,False
2023-05-04,1545.0,"1,545.00","1,545.00","1,545.00",,-0.83%,False
2023-05-05,1558.0,"1,558.00","1,558.00","1,558.00",,0.84%,False
2023-05-09,1598.0,"1,598.00","1,598.00","1,598.00",,2.57%,False
2023-05-10,1640.0,"1,640.00","1,640.00","1,640.00",,2.63%,False
2023-05-11,1608.0,"1,608.00","1,608.00","1,608.00",,-1.95%,False
2023-05-12,1558.0,"1,558.00","1,558.00","1,558.00",,-3.11%,False
2023-05-15,1522.0,"1,522.00","1,522.00","1,522.00",,-2.31%,False
2023-05-16,1476.0,"1,476.00","1,476.00","1,476.00",,-3.02%,False
2023-05-17,1425.0,"1,425.00","1,425.00","1,425.00",,-3.46%,False
2023-05-18,1402.0,"1,402.00","1,402.00","1,402.00",,-1.61%,False
2023-05-19,1384.0,"1,384.00","1,384.00","1,384.00",,-1.28%,False
2023-05-22,1365.0,"1,365.00","1,365.00","1,365.00",,-1.37%,False
2023-05-23,1348.0,"1,348.00","1,348.00","1,348.00",,-1.25%,False
2023-05-24,1295.0,"1,295.00","1,295.00","1,295.00",,-3.93%,False
2023-05-25,1215.0,"1,215.00","1,215.00","1,215.00",,-6.18%,False
2023-05-26,1172.0,"1,172.00","1,172.00","1,172.00",,-3.54%,False
2023-05-30,1123.0,"1,123.00","1,123.00","1,123.00",,-4.18%,False
2023-05-31,977.0,977.00,977.00,977.00,,-13.00%,False
2023-06-01,937.0,937.00,937.00,937.00,,-4.09%,False
2023-06-02,919.0,919.00,919.00,919.00,,-1.92%,False
2023-06-05,939.0,939.00,939.00,939.00,,2.18%,False
2023-06-06,1016.0,"1,016.00","1,016.00","1,016.00",,8.20%,False
2023-06-07,1020.0,"1,020.00","1,020.00","1,020.00",,0.39%,False
2023-06-08,1040.0,"1,040.00","1,040.00","1,040.00",,1.96%,False
2023-06-09,1055.0,"1,055.00","1,055.00","1,055.00",,1.44%,False
2023-06-12,1056.0,"1,056.00","1,056.00","1,056.00",,0.09%,False
2023-06-13,1074.0,"1,074.00","1,074.00","1,074.00",,1.70%,False
2023-06-14,1079.0,"1,079.00","1,079.00","1,079.00",,0.47%,False
2023-06-15,1094.0,"1,094.00","1,094.00","1,094.00",,1.39%,False
2023-06-16,1076.0,"1,076.00","1,076.00","1,076.00",,-1.65%,False
2023-06-19,1065.0,"1,065.00","1,065.00","1,065.00",,-1.02%,False
2023-06-20,1078.0,"1,078.00","1,078.00","1,078.00",,1.22%,False
2023-06-21,1138.0,"1,138.00","1,138.00","1,138.00",,5.57%,False
2023-06-22,1216.0,"1,216.00","1,216.00","1,216.00",,6.85%,False
2023-06-23,1240.0,"1,240.00","1,240.00","1,240.00",,1.97%,False
2023-06-26,1233.0,"1,233.00","1,233.00","1,233.00",,-0.56%,False
2023-06-27,1183.0,"1,183.00","1,183.00","1,183.00",,-4.06%,False
2023-06-28,1138.0,"1,138.00","1,138.00","1,138.00",,-3.80%,False
2023-06-29,1112.0,"1,112.00","1,112.00","1,112.00",,-2.28%,False
2023-06-30,1091.0,"1,091.00","1,091.00","1,091.00",,-1.89%,False
2023-07-03,1068.0,"1,068.00","1,068.00","1,068.00",,-2.11%,False
2023-07-04,1044.0,"1,044.00","1,044.00","1,044.00",,-2.25%,False
2023-07-05,994.0,994.00,994.00,994.00,,-4.79%,False
2023-07-06,993.0,993.00,993.00,993.00,,-0.10%,False
2023-07-07,1009.0,"1,009.00","1,009.00","1,009.00",,1.61%,False
2023-07-10,1024.0,"1,024.00","1,024.00","1,024.00",,1.49%,False
2023-07-11,1032.0,"1,032.00","1,032.00","1,032.00",,0.78%,False
2023-07-12,1088.0,"1,088.00","1,088.00","1,088.00",,5.43%,False
2023-07-13,1103.0,"1,103.00","1,103.00","1,103.00",,1.38%,False
2023-07-14,1090.0,"1,090.00","1,090.00","1,090.00",,-1.18%,False
2023-07-17,1073.0,"1,073.00","1,073.00","1,073.00",,-1.56%,False
2023-07-18,1037.0,"1,037.00","1,037.00","1,037.00",,-3.36%,False
2023-07-19,1004.0,"1,004.00","1,004.00","1,004.00",,-3.18%,False
2023-07-20,977.0,977.00,977.00,977.00,,-2.69%,False
2023-07-21,978.0,978.00,978.00,978.00,,0.10%,False
2023-07-24,967.0,967.00,967.00,967.00,,-1.12%,False
2023-07-25,962.0,962.00,962.00,962.00,,-0.52%,False
2023-07-26,1067.0,"1,067.00","1,067.00","1,067.00",,10.91%,False
2023-07-27,1097.0,"1,097.00","1,097.00","1,097.00",,2.81%,False
2023-07-28,1110.0,"1,110.00","1,110.00","1,110.00",,1.19%,False
2023-07-31,1127.0,"1,127.00","1,127.00","1,127.00",,1.53%,False
2023-08-01,1150.0,"1,150.00","1,150.00","1,150.00",,2.04%,False
2023-08-02,1123.0,"1,123.00","1,123.00","1,123.00",,-2.35%,False
2023-08-03,1128.0,"1,128.00","1,128.00","1,128.00",,0.45%,False
2023-08-04,1136.0,"1,136.00","1,136.00","1,136.00",,0.71%,False
2023-08-07,1145.0,"1,145.00","1,145.00","1,145.00",,0.79%,False
2023-08-08,1142.0,"1,142.00","1,142.00","1,142.00",,-0.26%,False
2023-08-09,1144.0,"1,144.00","1,144.00","1,144.00",,0.18%,False
2023-08-10,1137.0,"1,137.00","1,137.00","1,137.00",,-0.61%,False
2023-08-11,1129.0,"1,129.00","1,129.00","1,129.00",,-0.70%,False
2023-08-14,1135.0,"1,135.00","1,135.00","1,135.00",,0.53%,False
2023-08-15,1166.0,"1,166.00","1,166.00","1,166.00",,2.73%,False
2023-08-16,1233.0,"1,233.00","1,233.00","1,233.00",,5.75%,False
2023-08-17,1247.0,"1,247.00","1,247.00","1,247.00",,1.14%,False
2023-08-18,1237.0,"1,237.00","1,237.00","1,237.00",,-0.80%,False
2023-08-21,1223.0,"1,223.00","1,223.00","1,223.00",,-1.13%,False
2023-08-22,1194.0,"1,194.00","1,194.00","1,194.00",,-2.37%,False
2023-08-23,1151.0,"1,151.00","1,151.00","1,151.00",,-3.60%,False
2023-08-24,1110.0,"1,110.00","1,110.00","1,110.00",,-3.56%,False
2023-08-25,1080.0,"1,080.00","1,080.00","1,080.00",,-2.70%,False
2023-08-29,1107.0,"1,107.00","1,107.00","1,107.00",,2.50%,False
2023-08-30,1094.0,"1,094.00","1,094.00","1,094.00",,-1.17%,False
2023-08-31,1086.0,"1,086.00","1,086.00","1,086.00",,-0.73%,False
2023-09-01,1065.0,"1,065.00","1,065.00","1,065.00",,-1.93%,False
2023-09-04,1083.0,"1,083.00","1,083.00","1,083.00",,1.69%,False
2023-09-05,1063.0,"1,063.00","1,063.00","1,063.00",,-1.85%,False
2023-09-06,1081.0,"1,081.00","1,081.00","1,081.00",,1.69%,False
2023-09-07,1141.0,"1,141.00","1,141.00","1,141.00",,5.55%,False
2023-09-08,1186.0,"1,186.00","1,186.00","1,186.00",,3.94%,False
2023-09-11,1209.0,"1,209.00","1,209.00","1,209.00",,1.94%,False
2023-09-12,1235.0,"1,235.00","1,235.00","1,235.00",,2.15%,False
2023-09-13,1290.0,"1,290.00","1,290.00","1,290.00",,4.45%,False
2023-09-14,1340.0,"1,340.00","1,340.00","1,340.00",,3.88%,False
2023-09-15,1381.0,"1,381.00","1,381.00","1,381.00",,3.06%,False
2023-09-18,1439.0,"1,439.00","1,439.00","1,439.00",,4.20%,False
2023-09-19,1526.0,"1,526.00","1,526.00","1,526.00",,6.05%,False
2023-09-20,1584.0,"1,584.00","1,584.00","1,584.00",,3.80%,False
2023-09-21,1569.0,"1,569.00","1,569.00","1,569.00",,-0.95%,False
2023-09-22,1593.0,"1,593.00","1,593.00","1,593.00",,1.53%,False
2023-09-25,1614.0,"1,614.00","1,614.00","1,614.00",,1.32%,False
2023-09-26,1694.0,"1,694.00","1,694.00","1,694.00",,4.96%,False
2023-09-27,1752.0,"1,752.00","1,752.00","1,752.00",,3.42%,False
2023-09-28,1716.0,"1,716.00","1,716.00","1,716.00",,-2.05%,False
2023-09-29,1701.0,"1,701.00","1,701.00","1,701.00",,-0.87%,False
2023-10-02,1737.0,"1,737.00","1,737.00","1,737.00",,2.12%,False
2023-10-03,1780.0,"1,780.00","1,780.00","1,780.00",,2.48%,False
2023-10-04,1778.0,"1,778.00","1,778.00","1,778.00",,-0.11%,False
2023-10-05,1827.0,"1,827.00","1,827.00","1,827.00",,2.76%,False
2023-10-06,1929.0,"1,929.00","1,929.00","1,929.00",,5.58%,False
2023-10-09,1991.0,"1,991.00","1,991.00","1,991.00",,3.21%,False
2023-10-10,1983.0,"1,983.00","1,983.00","1,983.00",,-0.40%,False
2023-10-11,1948.0,"1,948.00","1,948.00","1,948.00",,-1.77%,False
2023-10-12,1935.0,"1,935.00","1,935.00","1,935.00",,-0.67%,False
2023-10-13,1945.0,"1,945.00","1,945.00","1,945.00",,0.52%,False
2023-10-16,1972.0,"1,972.00","1,972.00","1,972.00",,1.39%,False
2023-10-17,2058.0,"2,058.00","2,058.00","2,058.00",,4.36%,False
2023-10-18,2105.0,"2,105.00","2,105.00","2,105.00",,2.28%,False
2023-10-19,2071.0,"2,071.00","2,071.00","2,071.00",,-1.62%,False
2023-10-20,2046.0,"2,046.00","2,046.00","2,046.00",,-1.21%,False
2023-10-23,2017.0,"2,017.00","2,017.00","2,017.00",,-1.42%,False
2023-10-24,1949.0,"1,949.00","1,949.00","1,949.00",,-3.37%,False
2023-10-25,1832.0,"1,832.00","1,832.00","1,832.00",,-6.00%,False
2023-10-26,1662.0,"1,662.00","1,662.00","1,662.00",,-9.28%,False
2023-10-27,1563.0,"1,563.00","1,563.00","1,563.00",,-5.96%,False
2023-10-30,1502.0,"1,502.00","1,502.00","1,502.00",,-3.90%,False
2023-10-31,1459.0,"1,459.00","1,459.00","1,459.00",,-2.86%,False
2023-11-01,1401.0,"1,401.00","1,401.00","1,401.00",,-3.98%,False
2023-11-02,1385.0,"1,385.00","1,385.00","1,385.00",,-1.14%,False
2023-11-03,1462.0,"1,462.00","1,462.00","1,462.00",,5.56%,False
2023-11-06,1523.0,"1,523.00","1,523.00","1,523.00",,4.17%,False
2023-11-07,1559.0,"1,559.00","1,559.00","1,559.00",,2.36%,False
2023-11-08,1530.0,"1,530.00","1,530.00","1,530.00",,-1.86%,False
2023-11-09,1598.0,"1,598.00","1,598.00","1,598.00",,4.44%,False
2023-11-10,1643.0,"1,643.00","1,643.00","1,643.00",,2.82%,False
2023-11-13,1655.0,"1,655.00","1,655.00","1,655.00",,0.73%,False
2023-11-14,1662.0,"1,662.00","1,662.00","1,662.00",,0.42%,False
2023-11-15,1688.0,"1,688.00","1,688.00","1,688.00",,1.56%,False
2023-11-16,1758.0,"1,758.00","1,758.00","1,758.00",,4.15%,False
2023-11-17,1820.0,"1,820.00","1,820.00","1,820.00",,3.53%,False
2023-11-20,1817.0,"1,817.00","1,817.00","1,817.00",,-0.16%,False
2023-11-21,1796.0,"1,796.00","1,796.00","1,796.00",,-1.16%,False
2023-11-22,1755.0,"1,755.00","1,755.00","1,755.00",,-2.28%,False
2023-11-23,1855.0,"1,855.00","1,855.00","1,855.00",,5.70%,False
2023-11-24,2102.0,"2,102.00","2,102.00","2,102.00",,13.32%,False
2023-11-27,2259.0,"2,259.00","2,259.00","2,259.00",,7.47%,False
2023-11-28,2391.0,"2,391.00","2,391.00","2,391.00",,5.84%,False
2023-11-29,2696.0,"2,696.00","2,696.00","2,696.00",,12.76%,False
2023-11-30,2937.0,"2,937.00","2,937.00","2,937.00",,8.94%,True
2023-12-01,3192.0,"3,192.00","3,192.00","3,192.00",,8.68%,True
2023-12-04,3346.0,"3,346.00","3,346.00","3,346.00",,4.82%,False
2023-12-05,3143.0,"3,143.00","3,143.00","3,143.00",,-6.07%,False
2023-12-06,2848.0,"2,848.00","2,848.00","2,848.00",,-9.39%,False
2023-12-07,2495.0,"2,495.00","2,495.00","2,495.00",,-12.39%,False
2023-12-08,2483.0,"2,483.00","2,483.00","2,483.00",,-0.48%,False
2023-12-11,2509.0,"2,509.00","2,509.00","2,509.00",,1.05%,False
2023-12-12,2551.0,"2,551.00","2,551.00","2,551.00",,1.67%,False
2023-12-13,2438.0,"2,438.00","2,438.00","2,438.00",,-4.43%,False
2023-12-14,2411.0,"2,411.00","2,411.00","2,411.00",,-1.11%,False
2023-12-15,2348.0,"2,348.00","2,348.00","2,348.00",,-2.61%,False
2023-12-18,2288.0,"2,288.00","2,288.00","2,288.00",,-2.56%,False
2023-12-19,2219.0,"2,219.00","2,219.00","2,219.00",,-3.02%,False
2023-12-20,2150.0,"2,150.00","2,150.00","2,150.00",,-3.11%,False
2023-12-21,2087.0,"2,087.00","2,087.00","2,087.00",,-2.93%,False
2023-12-22,2094.0,"2,094.00","2,094.00","2,094.00",,0.34%,False
2024-01-02,2093.0,"2,093.00","2,093.00","2,093.00",,-0.05%,False
2024-01-03,2091.0,"2,091.00","2,091.00","2,091.00",,-0.10%,False
2024-01-04,2086.0,"2,086.00","2,086.00","2,086.00",,-0.24%,False
2024-01-05,2110.0,"2,110.00","2,110.00","2,110.00",,1.15%,False
2024-01-08,2022.0,"2,022.00","2,022.00","2,022.00",,-4.17%,False
2024-01-09,1875.0,"1,875.00","1,875.00","1,875.00",,-7.27%,False
2024-01-10,1664.0,"1,664.00","1,664.00","1,664.00",,-11.25%,False
2024-01-11,1554.0,"1,554.00","1,554.00","1,554.00",,-6.61%,False
2024-01-12,1460.0,"1,460.00","1,460.00","1,460.00",,-6.05%,False
2024-01-15,1360.0,"1,360.00","1,360.00","1,360.00",,-6.85%,False
2024-01-16,1324.0,"1,324.00","1,324.00","1,324.00",,-2.65%,False
2024-01-17,1308.0,"1,308.00","1,308.00","1,308.00",,-1.21%,False
2024-01-18,1357.0,"1,357.00","1,357.00","1,357.00",,3.75%,False
2024-01-19,1503.0,"1,503.00","1,503.00","1,503.00",,10.76%,False
2024-01-22,1518.0,"1,518.00","1,518.00","1,518.00",,1.00%,False
2024-01-23,1473.0,"1,473.00","1,473.00","1,473.00",,-2.96%,False
2024-01-24,1507.0,"1,507.00","1,507.00","1,507.00",,2.31%,False
2024-01-25,1499.0,"1,499.00","1,499.00","1,499.00",,-0.53%,False
2024-01-26,1518.0,"1,518.00","1,518.00","1,518.00",,1.27%,False
2024-01-29,1460.0,"1,460.00","1,460.00","1,460.00",,-3.82%,False
2024-01-30,1397.0,"1,397.00","1,397.00","1,397.00",,-4.32%,False
2024-01-31,1398.0,"1,398.00","1,398.00","1,398.00",,0.07%,False
2024-02-01,1388.0,"1,388.00","1,388.00","1,388.00",,-0.72%,False
2024-02-02,1407.0,"1,407.00","1,407.00","1,407.00",,1.37%,False
2024-02-05,1436.0,"1,436.00","1,436.00","1,436.00",,2.06%,False
2024-02-06,1516.0,"1,516.00","1,516.00","1,516.00",,5.57%,False
2024-02-07,1487.0,"1,487.00","1,487.00","1,487.00",,-1.91%,False
2024-02-08,1473.0,"1,473.00","1,473.00","1,473.00",,-0.94%,False
2024-02-09,1545.0,"1,545.00","1,545.00","1,545.00",,4.89%,False
2024-02-12,1572.0,"1,572.00","1,572.00","1,572.00",,1.75%,False
2024-02-13,1585.0,"1,585.00","1,585.00","1,585.00",,0.83%,False
2024-02-14,1582.0,"1,582.00","1,582.00","1,582.00",,-0.19%,False
2024-02-15,1581.0,"1,581.00","1,581.00","1,581.00",,-0.06%,False
2024-02-16,1610.0,"1,610.00","1,610.00","1,610.00",,1.83%,False
2024-02-19,1629.0,"1,629.00","1,629.00","1,629.00",,1.18%,False
